,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,FILENAME,real,LR,match,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dummy,dummy,dummy,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,1,R,1,0.4445087909698486,0.4995160400867462,-3.27467751048971e-05,0.4077247977256775,0.4754714965820312,-0.032360415905714,0.3791567683219909,0.4251945614814758,-0.0533059574663639,0.3776215612888336,0.3717178106307983,-0.074296124279499,0.3998940885066986,0.3648321032524109,-0.0841952636837959,0.393792062997818,0.3683353960514068,-0.0118481907993555,0.38990518450737,0.3265775740146637,-0.0388112924993038,0.3982352912425995,0.3805139660835266,-0.0291301682591438,0.40093794465065,0.3939943611621856,-0.0090387966483831,0.4159584045410156,0.3582552671432495,-0.010949526913464,0.4145241975784302,0.3236956596374511,-0.0596708878874778,0.4191283881664276,0.3883121311664581,-0.0559152513742446,0.4188868403434753,0.3948253989219665,-0.0338871404528617,0.4376715421676636,0.352776825428009,-0.0179836452007293,0.4356093108654022,0.3172448873519897,-0.0627027377486229,0.4374897480010986,0.3769765496253967,-0.0542606338858604,0.4379550218582153,0.3937467038631439,-0.0331672020256519,0.4605553448200226,0.350353479385376,-0.0286071728914976,0.4590019583702087,0.3047845065593719,-0.0455823354423046,0.4568606615066528,0.3345946669578552,-0.0445308499038219,0.4559338390827179,0.3545751273632049,-0.0339650064706802
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1,1,R,1,0.441177636384964,0.494189590215683,-2.97838960250374e-05,0.4072186946868896,0.4772336483001709,-0.0368137955665588,0.3786560297012329,0.4277084767818451,-0.0584217831492424,0.3782456517219543,0.3730849921703338,-0.079332634806633,0.4044362902641296,0.3723470568656921,-0.0880908444523811,0.3963510394096374,0.3697769939899444,-0.0098005076870322,0.3956679701805115,0.3259032070636749,-0.0460090152919292,0.4011002779006958,0.3803785145282745,-0.0479171201586723,0.4012057185173034,0.3928503692150116,-0.0297733750194311,0.4166862964630127,0.3631023168563843,-0.0039674644358456,0.4166097044944763,0.3253486156463623,-0.0563553199172019,0.4197985231876373,0.3885759711265564,-0.0596350692212581,0.4191592633724212,0.3960486352443695,-0.0379248820245265,0.4372436702251434,0.359808087348938,-0.0063379262574017,0.4367826581001282,0.3220301866531372,-0.0521984659135341,0.438418835401535,0.3803770542144775,-0.0464425943791866,0.4396817684173584,0.3976958990097046,-0.024437041953206,0.458450973033905,0.3582593202590942,-0.0126636261120438,0.4579889476299286,0.3075436055660248,-0.0260740797966718,0.4561068415641784,0.3261890709400177,-0.0204260516911745,0.4573168754577636,0.338657408952713,-0.0018685181858018
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,1,1,R,1,0.4398229420185089,0.4954096674919128,-3.650757207651623e-05,0.4075734913349151,0.4805249571800232,-0.0337917730212211,0.3785429000854492,0.4362943768501282,-0.0525907836854457,0.3730339407920837,0.3797850310802459,-0.0697159618139267,0.3968153595924377,0.3662415742874145,-0.0753389820456504,0.3971319794654846,0.3749106228351593,-0.0061779115349054,0.3941349685192108,0.3317656517028808,-0.0402466282248497,0.3998802304267883,0.3819910287857055,-0.0424569025635719,0.4014163613319397,0.3943171501159668,-0.0264930706471204,0.4164659380912781,0.3681604266166687,-0.0008222539909183,0.4151735007762909,0.3311704397201538,-0.0513914003968238,0.4187816381454468,0.3923213481903076,-0.0544834174215793,0.4194220304489136,0.3986930251121521,-0.0338270515203475,0.4364486038684845,0.3650932312011719,-0.0038230125792324,0.4342314302921295,0.3289587795734405,-0.0473097115755081,0.4367647469043731,0.3857493698596954,-0.0421594306826591,0.4390827417373657,0.4015326499938965,-0.0209621228277683,0.4577295184135437,0.3635654747486114,-0.0105040743947029,0.4557986259460449,0.3154764175415039,-0.0246684476733207,0.4539020657539367,0.3377610146999359,-0.0193330477923154,0.4553579092025757,0.353751003742218,-0.0011065927101299
4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,1,1,R,1,0.4402225911617279,0.5007686614990234,-4.030832496937364e-05,0.4080677330493927,0.4885814189910888,-0.0358488596975803,0.3778683245182037,0.4447768032550812,-0.0547591261565685,0.3723976910114288,0.3873963057994842,-0.0712781175971031,0.3962027728557586,0.3730516135692596,-0.0746766328811645,0.3968105316162109,0.3808714151382446,-0.0079387137666344,0.3926190435886383,0.339701384305954,-0.0429057776927948,0.3993996083736419,0.389666199684143,-0.0434013679623603,0.4015547037124634,0.4003247618675232,-0.0262726675719022,0.4161206185817718,0.373058557510376,-0.001988815376535,0.4145627319812774,0.3404863178730011,-0.0551805086433887,0.419143944978714,0.4022625684738159,-0.0556008480489254,0.4198869466781616,0.4059476852416992,-0.0326863452792167,0.4360648691654205,0.3700575232505798,-0.0047909631393849,0.433649480342865,0.3365531265735626,-0.050934862345457,0.4367426633834839,0.3940934240818023,-0.0440487600862979,0.4391636252403259,0.4074575901031494,-0.0212708227336406,0.4571930766105652,0.3695485293865204,-0.0113052567467093,0.4554509222507477,0.3222216963768005,-0.0262803882360458,0.4538432359695434,0.338409960269928,-0.0201585590839386,0.4553533792495727,0.3463238477706909,-0.0011339861666783
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1,1,R,1,0.4405466914176941,0.5081178545951843,-3.692634345497936e-05,0.4081581532955169,0.4962064921855926,-0.035710260272026,0.3776262998580932,0.4530964195728302,-0.0533785112202167,0.3722285628318786,0.3957825601100921,-0.0684875398874282,0.396339476108551,0.3805885910987854,-0.0697641596198082,0.3971319496631622,0.3897081613540649,-0.0072486335411667,0.3931530714035034,0.3490401804447174,-0.041201364248991,0.3999816179275512,0.3985292017459869,-0.0411736480891704,0.4020206332206726,0.4094417989253998,-0.0247452296316623,0.4162251949310303,0.3811753988265991,-0.0010296853724867,0.414889395236969,0.3492108881473541,-0.0533257648348808,0.4193426668643951,0.4105852246284485,-0.0538246147334575,0.4195458590984344,0.4143913984298706,-0.0315922051668167,0.4358409345149994,0.3772479891777038,-0.0034449363593012,0.4334099590778351,0.3425292372703552,-0.0489389784634113,0.4366097152233124,0.3989609777927398,-0.0410985797643661,0.4389038980007171,0.4123741686344147,-0.0179226212203502,0.4563312232494354,0.3758767247200012,-0.009563441388309,0.4551026225090027,0.3271377086639404,-0.0249598901718854,0.4537141919136047,0.3420599699020386,-0.01896215043962,0.4551264941692352,0.3501033186912536,-0.0001680743444012
6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,1,1,R,1,0.4399122297763824,0.5146218538284302,-4.0650262235431e-05,0.4079907238483429,0.5033382177352905,-0.0343915671110153,0.3772863447666168,0.4603650271892547,-0.0508190914988517,0.3718514740467071,0.4044188559055328,-0.0653489977121353,0.3956555426120758,0.3905530273914337,-0.0671905279159545,0.3974447846412658,0.3983604311943054,-0.0040746084414422,0.3935345411300659,0.3582213521003723,-0.0382340550422668,0.3996407389640808,0.4059164822101593,-0.0404592677950859,0.4019306898117065,0.4186987578868866,-0.0254725627601146,0.4163019955158233,0.3897546231746673,0.0013992941239848,0.4155332148075104,0.3576596677303314,-0.0495529733598232,0.4196377396583557,0.4182386696338653,-0.0516074635088443,0.420008510351181,0.4253590106964111,-0.031191999092698,0.4358662366867065,0.3854991197586059,-0.0016811258392408,0.4339829683303833,0.3509642779827118,-0.0460358783602714,0.4372546076774597,0.4070354104042053,-0.0392803959548473,0.439635694026947,0.4233157932758331,-0.0171905346214771,0.4563778042793274,0.3841900527477264,-0.0084075955674052,0.4558821022510528,0.3356660902500152,-0.0225358977913856,0.4541110098361969,0.3480572700500488,-0.0157569721341133,0.4548413455486297,0.3561713397502899,0.0031512673012912
7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,1,1,R,1,0.4401129782199859,0.519568145275116,-4.770691157318652e-05,0.4085847735404968,0.5103092789649963,-0.034816101193428,0.3772424161434173,0.4681858718395233,-0.0513711422681808,0.3715690970420837,0.4126605987548828,-0.0660778060555458,0.3950629532337188,0.3981653451919555,-0.068178579211235,0.3961351811885834,0.4077672958374023,-0.0064203920774161,0.3918933272361755,0.367418110370636,-0.0398031212389469,0.3988483548164367,0.4145132005214691,-0.0401431396603584,0.4012623429298401,0.4276368021965027,-0.0241785906255245,0.4150797724723816,0.3979307413101196,-0.0009141917107626,0.4141519665718078,0.3653437793254852,-0.0516384318470954,0.4193266928195953,0.4251677095890045,-0.0539279654622077,0.4197990596294403,0.4332880079746246,-0.0339497029781341,0.4351329207420349,0.392755776643753,-0.0037573918234556,0.432828813791275,0.3584364950656891,-0.0479270815849304,0.4372159242630005,0.414397120475769,-0.0420287959277629,0.4395950138568878,0.4316451847553253,-0.0208965521305799,0.4562575221061706,0.3903069198131561,-0.0098930392414331,0.4555059671401977,0.3414710164070129,-0.0244759991765022,0.4536744058132171,0.3542605638504028,-0.0184804163873195,0.4538352489471435,0.363894909620285,-0.0003520934551488
8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,1,1,R,1,0.4390634000301361,0.5243961811065674,-3.999597174697556e-05,0.4076204299926758,0.5158565044403076,-0.0354952290654182,0.376000314950943,0.4733704328536987,-0.0530569925904274,0.370648056268692,0.4180867969989776,-0.0682091191411018,0.395379364490509,0.4072150886058807,-0.0706797316670417,0.3953871726989746,0.4119174778461456,-0.0096666878089308,0.3916320204734802,0.3726508617401123,-0.0431208759546279,0.3978819847106933,0.42066290974617,-0.0430370941758155,0.3999169468879699,0.4334088563919067,-0.0268603675067424,0.4145800769329071,0.4026564955711365,-0.0037840553559362,0.4137473404407501,0.3706431984901428,-0.054298773407936,0.417731910943985,0.4302242994308471,-0.0565579645335674,0.4179129302501678,0.4377716481685638,-0.036780908703804,0.4345487952232361,0.3981826305389404,-0.005748089402914,0.4322721064090729,0.3651759922504425,-0.0495883338153362,0.4360681176185608,0.4207310676574707,-0.0429530180990695,0.4383724331855774,0.4366511702537536,-0.0214987266808748,0.4553515613079071,0.3967081606388092,-0.0113473115488886,0.4542314410209656,0.3482710719108581,-0.025639483705163,0.4532600939273834,0.361933946609497,-0.019127182662487,0.4545959532260895,0.3711979687213897,-0.0007958372007124
9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,1,1,R,1,0.4371310174465179,0.5303011536598206,-4.055616955156438e-05,0.4059333801269531,0.520225465297699,-0.0359126403927803,0.374900758266449,0.4767035245895386,-0.0532097816467285,0.3702951669692993,0.4215832352638244,-0.0681938603520393,0.3949666917324066,0.412592351436615,-0.0709116533398628,0.3961650729179382,0.4154728055000305,-0.0081865852698683,0.3919321596622467,0.3774180114269256,-0.0437449477612972,0.3974905908107757,0.425959974527359,-0.0457490235567092,0.3997276723384857,0.4378241002559662,-0.0299957115203142,0.4151398837566376,0.4073347151279449,-0.0020346904639154,0.4137495458126068,0.3754737973213196,-0.0543711185455322,0.4174356758594513,0.4360627830028534,-0.0572643168270587,0.4182644784450531,0.4428421258926391,-0.0363851748406887,0.4347068965435028,0.404083639383316,-0.0040185484103858,0.4323215782642364,0.3711029887199402,-0.0492477528750896,0.4353882670402527,0.4273943305015564,-0.0432665050029754,0.4379363656044006,0.4422518610954284,-0.0214198175817728,0.4550156593322754,0.4036105871200561,-0.0098677799105644,0.4542403519153595,0.3567979335784912,-0.0256316307932138,0.4526514112949371,0.3724448978900909,-0.020047279074788,0.4539688527584076,0.3823978900909424,-0.0015583635540679
