,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,FILENAME,real,LR,match,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dummy,dummy,dummy,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5,5,R,5,0.6146405339241028,0.6116089820861816,-2.7157639124197885e-05,0.5892906785011292,0.6051182746887207,-0.0305190738290548,0.5716524720191956,0.5601819753646851,-0.057443730533123,0.585987389087677,0.526265561580658,-0.081620842218399,0.6094746589660645,0.5126174092292786,-0.0993528813123703,0.5845465064048767,0.4740636348724365,-0.027821198105812,0.5849921703338623,0.4216112792491913,-0.0552556701004505,0.5881022214889526,0.4215473532676697,-0.0749069824814796,0.5906450748443604,0.4471721947193146,-0.0830776095390319,0.6068766713142395,0.4715215265750885,-0.0279583297669887,0.614591658115387,0.4056292474269867,-0.0527118034660816,0.6120932102203369,0.4113948345184326,-0.0660386309027671,0.6073048710823059,0.4408629238605499,-0.0688200965523719,0.6250467300415039,0.4884869158267975,-0.0319801904261112,0.6285454630851746,0.4656051397323608,-0.0667888596653938,0.6192399263381958,0.5063632130622864,-0.0828014090657234,0.6132124662399292,0.530889093875885,-0.0838577225804328,0.639139711856842,0.515163242816925,-0.037027072161436,0.6366973519325256,0.5022484660148621,-0.0630386993288993,0.62912517786026,0.5313838720321655,-0.0717770531773567,0.625641405582428,0.5469849109649658,-0.071200430393219
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,5,5,R,5,0.6149302124977112,0.6138338446617126,-3.357327659614384e-05,0.5886825323104858,0.60633784532547,-0.0292290206998586,0.5712360143661499,0.5608183145523071,-0.0532054752111434,0.5855606198310852,0.5250696539878845,-0.0749718025326728,0.6087904572486877,0.5109722018241882,-0.089361697435379,0.58229660987854,0.4746387600898742,-0.0234501175582408,0.5842422842979431,0.4221394956111908,-0.0496906265616416,0.5871004462242126,0.4191375374794006,-0.0694034993648529,0.5897092223167419,0.4421680569648742,-0.0782555043697357,0.6040360927581787,0.4711109101772308,-0.0239936932921409,0.6135473847389221,0.4041735529899597,-0.0481880381703376,0.6102986335754395,0.4114133715629577,-0.0622314512729644,0.6046345233917236,0.4429441392421722,-0.0654979050159454,0.6222094297409058,0.4881981909275055,-0.0290692560374736,0.6284219622612,0.4612944722175598,-0.0646139904856681,0.619338870048523,0.499848335981369,-0.0817524790763855,0.6127005219459534,0.5237528085708618,-0.0824509784579277,0.6362633109092712,0.5162968635559082,-0.0350123643875122,0.637036144733429,0.5020425319671631,-0.0634743049740791,0.629039466381073,0.5299800634384155,-0.0740200206637382,0.6240431070327759,0.5448712706565857,-0.0736196264624595
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,5,5,R,5,0.6138371825218201,0.6154265999794006,-3.391481004655361e-05,0.5878700613975525,0.6072460412979126,-0.0294164512306451,0.5700461864471436,0.5594511032104492,-0.0528049357235431,0.5857467651367188,0.5233663320541382,-0.0736843645572662,0.6092261672019958,0.5099685788154602,-0.0866605564951896,0.5806290507316589,0.4737522006034851,-0.0239560212939977,0.5816942453384399,0.4210062026977539,-0.051289577037096,0.5831398963928223,0.4197263121604919,-0.0703609734773635,0.5849385857582092,0.4445079565048218,-0.0784587413072586,0.6027283668518066,0.4703342020511627,-0.0246056504547595,0.6123613715171814,0.4018487632274627,-0.0512998178601264,0.6074053049087524,0.413261353969574,-0.0655141919851303,0.6010518670082092,0.4477618336677551,-0.0679462552070617,0.6214041709899902,0.4875012636184692,-0.0298707075417041,0.6278849244117737,0.4599781632423401,-0.0666249319911003,0.6179128289222717,0.4997479021549225,-0.083935409784317,0.6114498376846313,0.5222427248954773,-0.0842156559228897,0.6355277299880981,0.5162655115127563,-0.0360760278999805,0.6359143257141113,0.5031677484512329,-0.0656072869896888,0.6272732615470886,0.53145831823349,-0.0767861977219581,0.6225552558898926,0.5449610948562622,-0.0765293687582016
4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,5,5,R,5,0.6130828857421875,0.6174359321594238,-4.594028723658994e-05,0.5868829488754272,0.6078181266784668,-0.0283817704766988,0.5692205429077148,0.5599062442779541,-0.0516036637127399,0.5843791961669922,0.5228919982910156,-0.0726151317358017,0.6082755923271179,0.5094045996665955,-0.0862175896763801,0.580011248588562,0.4728965759277344,-0.0234785247594118,0.5819335579872131,0.4195144176483154,-0.0502342581748962,0.5846883058547974,0.4167695939540863,-0.0681308656930923,0.5869672298431396,0.4406076371669769,-0.0751760154962539,0.6022728681564331,0.4695504903793335,-0.0247650109231472,0.6122835874557495,0.4002975821495056,-0.0512730330228805,0.6082121729850769,0.4104176163673401,-0.0639680996537208,0.6020944714546204,0.4443342685699463,-0.0657864063978195,0.6210352182388306,0.4868088364601135,-0.0306212604045867,0.6270530819892883,0.4618127346038818,-0.0666726380586624,0.6171249747276306,0.5015936493873596,-0.0829838514328002,0.6104648113250732,0.5237916111946106,-0.0827775821089744,0.6349980235099792,0.515765368938446,-0.0372750498354435,0.6351253986358643,0.5038800835609436,-0.0652840659022331,0.6265211701393127,0.5317072868347168,-0.0756599977612495,0.6214120984077454,0.5442899465560913,-0.0751392915844917
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5,5,R,5,0.6112810373306274,0.6192879676818848,-4.9379807023797184e-05,0.5855573415756226,0.6059273481369019,-0.0252682976424694,0.5680890083312988,0.5563587546348572,-0.0478348433971405,0.5840495228767395,0.5182810425758362,-0.0681948512792587,0.6085466146469116,0.506131649017334,-0.0812881216406822,0.5783105492591858,0.4722015559673309,-0.0204129014164209,0.5785751938819885,0.4191809296607971,-0.0448467433452606,0.5810362696647644,0.4174865186214447,-0.0620501413941383,0.5835394859313965,0.442408800125122,-0.069456972181797,0.600921094417572,0.4688732624053955,-0.0218684934079647,0.6101263165473938,0.3997912406921386,-0.0448465906083583,0.6067233681678772,0.4054959714412689,-0.0565663799643516,0.6012529134750366,0.4369416236877441,-0.0591709539294242,0.6198720932006836,0.4858672618865967,-0.0276066251099109,0.6244815587997437,0.4609966874122619,-0.0594576671719551,0.614388108253479,0.4995069503784179,-0.0740960165858268,0.6078383922576904,0.5231993198394775,-0.0743578672409057,0.63443523645401,0.5140480995178223,-0.0340194702148437,0.6339613199234009,0.497878760099411,-0.0581889301538467,0.6255019307136536,0.5252528786659241,-0.0667308643460273,0.6207143068313599,0.5402988195419312,-0.0660082176327705
6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,5,5,R,5,0.6091489791870117,0.6190135478973389,-3.873486275551841e-05,0.5830541849136353,0.6040653586387634,-0.0241084918379783,0.5648897886276245,0.5538293719291687,-0.0477779805660247,0.5819800496101379,0.5167278051376343,-0.0693160966038703,0.6076067686080933,0.5075272917747498,-0.0844252854585647,0.5755598545074463,0.4707531034946441,-0.0228407774120569,0.571967601776123,0.4179498553276062,-0.0469401180744171,0.5707482695579529,0.4194839894771576,-0.0640844106674194,0.5720083713531494,0.4482998847961426,-0.0715381503105163,0.5985659956932068,0.4662736356258392,-0.0250130388885736,0.6071087121963501,0.3967847228050232,-0.0458356328308582,0.6007819175720215,0.4024867713451385,-0.05589434877038,0.5947422385215759,0.4367505013942718,-0.0578725524246692,0.6178878545761108,0.4837664365768432,-0.0312678031623363,0.6212602853775024,0.460477352142334,-0.0618517622351646,0.6100571155548096,0.4976215660572052,-0.0787862762808799,0.6045519709587097,0.5194506645202637,-0.0813451334834098,0.632174551486969,0.512565553188324,-0.0382271781563758,0.6290013790130615,0.5016617774963379,-0.0621183291077613,0.6202265024185181,0.5291088819503784,-0.0716609880328178,0.6167191863059998,0.5427164435386658,-0.0727222636342048
7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,5,5,R,5,0.6060180068016052,0.6179656982421875,-5.178018545848317e-05,0.5803462862968445,0.6015255451202393,-0.0222357101738452,0.562709391117096,0.5511992573738098,-0.0438940003514289,0.5793813467025757,0.5149443745613098,-0.0636925250291824,0.6044149398803711,0.5075169801712036,-0.077325090765953,0.5735400915145874,0.4691299796104431,-0.0198191311210393,0.5733558535575867,0.4149498343467712,-0.0417124107480049,0.5746708512306213,0.4125945270061493,-0.0578406676650047,0.5767658352851868,0.4395151138305664,-0.0643619000911712,0.59639573097229,0.4654469788074493,-0.0222688298672437,0.6051353812217712,0.3945754766464233,-0.0397556498646736,0.6005945205688477,0.397894024848938,-0.0477424375712871,0.5950838923454285,0.4311787486076355,-0.0484423860907554,0.6152287721633911,0.4833637773990631,-0.0288387015461921,0.6183021068572998,0.4603751301765442,-0.0574162527918815,0.6083506941795349,0.4973053336143493,-0.0740858912467956,0.6031241416931152,0.5204765200614929,-0.076869860291481,0.6289896965026855,0.5129912495613098,-0.0358714684844017,0.6259262561798096,0.501248300075531,-0.0576725602149963,0.6177804470062256,0.5280671715736389,-0.0670227035880088,0.6141707897186279,0.5422549843788147,-0.0679126605391502
8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,5,5,R,5,0.6037678718566895,0.6157984733581543,-5.718989632441662e-05,0.5781670808792114,0.5994385480880737,-0.0217949524521827,0.5601702332496643,0.55075603723526,-0.0447879135608673,0.5735751986503601,0.5110950469970703,-0.0662465840578079,0.5977762937545776,0.5006668567657471,-0.082613430917263,0.56870436668396,0.4676159024238586,-0.0204888321459293,0.5674823522567749,0.4128115773200989,-0.0415771268308162,0.5701190233230591,0.4133172333240509,-0.0568240769207477,0.5732916593551636,0.4406066238880157,-0.0622903928160667,0.5915409326553345,0.4633164703845978,-0.0229351446032524,0.5996637344360352,0.3914832174777984,-0.03866957873106,0.5968545079231262,0.3949472904205322,-0.0458252727985382,0.5929217338562012,0.426784485578537,-0.0465547814965248,0.6103003621101379,0.4802636206150055,-0.0294693317264318,0.6135926842689514,0.4565096497535705,-0.0566480867564678,0.6043676137924194,0.4940894842147827,-0.0718394294381141,0.5993030071258545,0.5190059542655945,-0.0746496617794036,0.6244452595710754,0.5080587267875671,-0.0362770818173885,0.621976912021637,0.4940338730812073,-0.0557351484894752,0.6145126223564148,0.521334171295166,-0.0630440413951873,0.6111971735954285,0.5376939177513123,-0.0631845146417617
9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,5,5,R,5,0.5998507142066956,0.6131979823112488,-4.649944094126113e-05,0.5742943286895752,0.5950244665145874,-0.0168943218886852,0.5560659766197205,0.5465438365936279,-0.0383514501154422,0.5685421824455261,0.5063415765762329,-0.0593904517590999,0.5924131870269775,0.4987808167934418,-0.0768641009926796,0.564011812210083,0.4651313424110412,-0.018854197114706,0.5613795518875122,0.4131014347076416,-0.0390046127140522,0.561729371547699,0.4127587080001831,-0.0545280426740646,0.5647478699684143,0.4395878314971924,-0.0611794590950012,0.5863264799118042,0.4603830873966217,-0.0241460185497999,0.593646764755249,0.3897618651390075,-0.0404740273952484,0.5881520509719849,0.3931037485599518,-0.0485395826399326,0.583803117275238,0.4264691770076751,-0.0515731275081634,0.6051616072654724,0.477182924747467,-0.0326304957270622,0.6072925925254822,0.4547097980976105,-0.0582552552223205,0.5976617932319641,0.4905349314212799,-0.0735564306378364,0.5940943956375122,0.5132442116737366,-0.0780739039182663,0.6190449595451355,0.5059159994125366,-0.0413500256836414,0.6160392165184021,0.4940285086631775,-0.0597090534865856,0.6084335446357727,0.5195502638816833,-0.067043587565422,0.6057065725326538,0.5334563851356506,-0.0686845108866691
