,FILENAME,real,LR,match,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
1,6,6,L,6,0.5909086465835571,0.7006337642669678,-6.738572210451821e-06,0.5604413747787476,0.7001379728317261,0.002004529582336545,0.5387821793556213,0.7147652506828308,0.007550183217972517,0.5280989408493042,0.7349795699119568,0.013544240966439247,0.523622453212738,0.7471021413803101,0.017247678712010384,0.5513307452201843,0.7426453828811646,0.026874816045165062,0.5432683229446411,0.7524357438087463,0.042018089443445206,0.5433074235916138,0.7415736317634583,0.04437504708766937,0.5464287400245667,0.7314716577529907,0.04212475195527077,0.5657705664634705,0.7492585778236389,0.031852081418037415,0.5603100061416626,0.7585300207138062,0.052616044878959656,0.5595695972442627,0.7450616359710693,0.05174713954329491,0.5632261037826538,0.7325414419174194,0.04669953137636185,0.5793290138244629,0.7502385377883911,0.03697071224451065,0.57315593957901,0.7583451271057129,0.056309740990400314,0.5707060098648071,0.7465298175811768,0.05219009518623352,0.5728172063827515,0.7366310954093933,0.04455334320664406,0.5907109975814819,0.7483453750610352,0.042275313287973404,0.5860670208930969,0.757117509841919,0.055796973407268524,0.5826355218887329,0.7486622929573059,0.059027109295129776,0.583307683467865,0.739007294178009,0.05993849039077759
2,6,6,L,6,0.5964521169662476,0.6885626316070557,-2.426351966278162e-05,0.565132200717926,0.6855063438415527,-0.00497552240267396,0.5422723293304443,0.7042115926742554,-0.006820764392614365,0.5284214615821838,0.7271096706390381,-0.006441897712647915,0.5188443660736084,0.741435706615448,-0.00928253959864378,0.5561458468437195,0.7432117462158203,0.0014556007226929069,0.5440134406089783,0.7490302324295044,0.017998037859797478,0.5450533032417297,0.7349012494087219,0.02351675182580948,0.5495784282684326,0.726050853729248,0.02122284099459648,0.5707696080207825,0.7506807446479797,0.009198608808219433,0.5573142170906067,0.7525367140769958,0.030519433319568634,0.5573717951774597,0.7377805113792419,0.033896442502737045,0.5643414855003357,0.7280744910240173,0.030079703778028488,0.5836049914360046,0.7521569132804871,0.01849651336669922,0.5700975060462952,0.7518645524978638,0.04032423347234726,0.568850576877594,0.7390936613082886,0.03711540251970291,0.5736453533172607,0.7306113839149475,0.028169145807623863,0.5931898951530457,0.7502002120018005,0.027721548452973366,0.5835349559783936,0.7515832185745239,0.042659468948841095,0.581626296043396,0.7423199415206909,0.043751735240221024,0.5851683616638184,0.7342490553855896,0.04185023531317711
3,6,6,L,6,0.5917870998382568,0.6957833170890808,-2.0997838873881847e-05,0.5648851990699768,0.6865522861480713,0.0009739117231220007,0.5448898077011108,0.6994173526763916,0.000390821136534214,0.5318739414215088,0.7215071320533752,0.0016889196122065187,0.5221778154373169,0.7374134659767151,-0.0006967853987589478,0.5562399625778198,0.7349244952201843,-0.0011295113945379853,0.5466428995132446,0.7399305701255798,0.02125472016632557,0.5492436289787292,0.7281832098960876,0.030794916674494743,0.5541450381278992,0.7220436930656433,0.030124949291348457,0.5696539282798767,0.7471075057983398,0.00273187761195004,0.5605626702308655,0.7473188042640686,0.025826865807175636,0.5610285997390747,0.7364234328269958,0.029178576543927193,0.5663533806800842,0.7286016345024109,0.02432243712246418,0.5824578404426575,0.7520290613174438,0.008948254399001598,0.5733112692832947,0.7520704865455627,0.03177402541041374,0.5730704665184021,0.7407569885253906,0.03233439475297928,0.5777414441108704,0.7330914735794067,0.024716028943657875,0.5935544967651367,0.7529240846633911,0.015405667014420033,0.5840266942977905,0.752443253993988,0.032223403453826904,0.583611249923706,0.7434515357017517,0.0383574478328228,0.5874525308609009,0.7374499440193176,0.038545746356248856
4,6,6,L,6,0.6013395190238953,0.6868703961372375,-2.1598405510303564e-05,0.5701920986175537,0.6781282424926758,-0.010399479418992996,0.5475320816040039,0.6939201951026917,-0.014715163968503475,0.5325149297714233,0.717772901058197,-0.01301589049398899,0.5213263034820557,0.7360467910766602,-0.0126953125,0.5633512139320374,0.7404605746269226,-0.01378681231290102,0.543662428855896,0.7407664060592651,0.011991845443844795,0.5476690530776978,0.7217552661895752,0.02926553599536419,0.5565242767333984,0.7136738896369934,0.03491505607962608,0.5767057538032532,0.7510434985160828,-0.0025165623519569635,0.557298481464386,0.7485507130622864,0.02247254177927971,0.5583786964416504,0.7331225872039795,0.031548768281936646,0.5652557015419006,0.727392852306366,0.02996879257261753,0.5879138708114624,0.7537832856178284,0.010922043584287167,0.5703641176223755,0.7512013912200928,0.03253030404448509,0.569920003414154,0.7372469902038574,0.03623775392770767,0.5753516554832458,0.7310165762901306,0.03155471011996269,0.5964832901954651,0.7527501583099365,0.023825757205486298,0.5802823305130005,0.7519075274467468,0.039814919233322144,0.5789822340011597,0.7420394420623779,0.04700157046318054,0.5832971930503845,0.7370481491088867,0.0491313599050045
5,6,6,L,6,0.6141062378883362,0.6659755706787109,-4.213648207951337e-05,0.5765390396118164,0.6613467931747437,-0.01969810575246811,0.5509729981422424,0.6855593919754028,-0.026497837156057358,0.5330888628959656,0.7146943807601929,-0.025483829900622368,0.5178512334823608,0.7353214025497437,-0.023659104481339455,0.5734573006629944,0.7424688935279846,-0.032181281596422195,0.5426268577575684,0.7475453019142151,-0.008286281488835812,0.5430717468261719,0.7243729829788208,0.009171264246106148,0.5513514280319214,0.7135575413703918,0.014403613284230232,0.5864653587341309,0.7521383166313171,-0.015397206880152225,0.5546110272407532,0.7504977583885193,0.010342258960008621,0.5539593696594238,0.7303519248962402,0.022804854437708855,0.5635289549827576,0.7196370363235474,0.0231817364692688,0.5957737565040588,0.7533330321311951,0.0034609423018991947,0.5665898323059082,0.7511144876480103,0.027729341760277748,0.5643895268440247,0.7348740100860596,0.0322762168943882,0.5725070238113403,0.7247727513313293,0.027752136811614037,0.601069450378418,0.7500646114349365,0.021267810836434364,0.5776771903038025,0.752560555934906,0.03717106953263283,0.5744175910949707,0.7403725981712341,0.040292348712682724,0.5797691941261292,0.7299107313156128,0.03938446566462517
6,6,6,L,6,0.6070525646209717,0.680941104888916,-2.4611803382867947e-05,0.5761649012565613,0.6705666780471802,-0.015042771585285664,0.5516297817230225,0.686776876449585,-0.021579479798674583,0.5346825122833252,0.7117939591407776,-0.020617028698325157,0.5219714641571045,0.7313576340675354,-0.01979244500398636,0.5676417350769043,0.7343387007713318,-0.024174675345420837,0.5461006760597229,0.7411433458328247,0.0008647588547319174,0.5490739941596985,0.7218184471130371,0.021571628749370575,0.557977020740509,0.7121660709381104,0.030420644208788872,0.5804318189620972,0.7464765310287476,-0.010767946019768715,0.5593848824501038,0.7502308487892151,0.01219946052879095,0.5595983266830444,0.7345784902572632,0.02391946129500866,0.566604733467102,0.7270971536636353,0.02399325929582119,0.5910099744796753,0.7508220076560974,0.004817064385861158,0.5716894268989563,0.7533279657363892,0.02470247447490692,0.5706206560134888,0.7394360899925232,0.030576160177588463,0.576056182384491,0.7322824001312256,0.02796739712357521,0.5988548398017883,0.7510455846786499,0.01920955255627632,0.5815529227256775,0.7547831535339355,0.032709311693906784,0.579915463924408,0.74482661485672,0.03935413807630539,0.5840196013450623,0.7384545207023621,0.04211786389350891
7,6,6,R,6,0.6096281409263611,0.675011932849884,-4.365592758404091e-05,0.57868891954422,0.6621934175491333,-0.019497990608215332,0.5539274215698242,0.6770549416542053,-0.03127317875623703,0.5365305542945862,0.7046654224395752,-0.03412456437945366,0.5236959457397461,0.7283709049224854,-0.03734087198972702,0.5740429162979126,0.719752311706543,-0.048058055341243744,0.5478241443634033,0.7384874820709229,-0.03000759705901146,0.5419644713401794,0.7239620089530945,-0.008507100865244865,0.5447088479995728,0.7140023708343506,0.0042227632366120815,0.586061418056488,0.7357835173606873,-0.0319061353802681,0.5595917701721191,0.7500073313713074,-0.01273773517459631,0.5542591214179993,0.7340319156646729,0.008098693564534187,0.5585834383964539,0.7246230840682983,0.01623702421784401,0.5949387550354004,0.7439901232719421,-0.013377656228840351,0.5704588294029236,0.7547302842140198,0.003584143705666065,0.5654764771461487,0.7400014400482178,0.018115786835551262,0.5691130757331848,0.7315933108329773,0.024140017107129097,0.6005167961120605,0.7470163106918335,0.004703376907855272,0.580226480960846,0.7573440074920654,0.015092883259057999,0.5757957696914673,0.7466869354248047,0.025262756273150444,0.5787438154220581,0.7389156818389893,0.03207026422023773
8,6,6,L,6,0.6239936351776123,0.6473472118377686,-5.3321007726481184e-05,0.5897237658500671,0.6372284889221191,-0.024653417989611626,0.560884416103363,0.6580684781074524,-0.03504752367734909,0.5393408536911011,0.6899440884590149,-0.035123009234666824,0.5249292254447937,0.717385470867157,-0.0338805727660656,0.5821837186813354,0.7107457518577576,-0.05374569445848465,0.5453275442123413,0.7377500534057617,-0.040847305208444595,0.5262142419815063,0.7348728179931641,-0.017115073278546333,0.5153372287750244,0.7299795150756836,0.0013532716548070312,0.594286322593689,0.7285927534103394,-0.03289478272199631,0.5536567568778992,0.7519340515136719,-0.016537662595510483,0.5356683731079102,0.7396665215492249,0.00885157659649849,0.5282818078994751,0.7273046970367432,0.02444673329591751,0.6016070246696472,0.7353054881095886,-0.009606829844415188,0.5667673349380493,0.7533120512962341,0.0048826648853719234,0.5507066249847412,0.7415010333061218,0.021576719358563423,0.5451750159263611,0.7293463349342346,0.032252512872219086,0.6051732301712036,0.7344940900802612,0.01264157984405756,0.5782694220542908,0.7518017292022705,0.02159654162824154,0.5641599893569946,0.7456170320510864,0.029166441410779953,0.5576291680335999,0.7355054616928101,0.0354214645922184
9,6,6,R,6,0.613305926322937,0.670241117477417,-3.742399348993786e-05,0.5832477807998657,0.6513643860816956,-0.02330109104514122,0.5576468706130981,0.6638464331626892,-0.03827598690986633,0.5394073128700256,0.68954998254776,-0.04309060052037239,0.5262784957885742,0.7134163975715637,-0.04885268211364746,0.5750076770782471,0.7035468220710754,-0.06752411276102066,0.5439953804016113,0.7318781614303589,-0.06333581358194351,0.5259774923324585,0.7342265844345093,-0.04545557498931885,0.514602541923523,0.7340715527534485,-0.030832935124635696,0.5869906544685364,0.7233191728591919,-0.05018538981676102,0.5548917055130005,0.7466426491737366,-0.03910530358552933,0.543346643447876,0.7319634556770325,-0.014150273986160755,0.5411934852600098,0.7207609415054321,-0.001218192046508193,0.5952230095863342,0.7354280352592468,-0.030605224892497063,0.5659164786338806,0.7531464099884033,-0.01881413720548153,0.5589027404785156,0.7375178933143616,-0.002334754215553403,0.5609806180000305,0.7265608906745911,0.005875678732991219,0.6003820300102234,0.7416732907295227,-0.0119487838819623,0.5778242945671082,0.7568414211273193,-0.0032364167273044586,0.571721613407135,0.7455004453659058,0.006488533690571785,0.5731063485145569,0.735805869102478,0.01196789089590311
10,6,6,R,6,0.616086483001709,0.6579390168190002,-5.322945071384311e-05,0.5877832770347595,0.638932466506958,-0.032753217965364456,0.5639561414718628,0.6495846509933472,-0.053283628076314926,0.5445784330368042,0.6717877388000488,-0.06224570423364639,0.529532253742218,0.6968916654586792,-0.06938245892524719,0.5826897621154785,0.6873805522918701,-0.08809655904769897,0.5482937693595886,0.7192021012306213,-0.09919211268424988,0.5257749557495117,0.7238962650299072,-0.08797026425600052,0.5120062828063965,0.723818302154541,-0.07532759010791779,0.5939948558807373,0.7074844241142273,-0.06859015673398972,0.5563665628433228,0.7395462393760681,-0.07618413865566254,0.5321961641311646,0.7367411851882935,-0.056963350623846054,0.520056962966919,0.7292253375053406,-0.039963532239198685,0.6001479029655457,0.7210302352905273,-0.04701223596930504,0.5664108991622925,0.7486923933029175,-0.050542209297418594,0.5472265481948853,0.7442724108695984,-0.036511585116386414,0.5386836528778076,0.7363187074661255,-0.022955989465117455,0.6012812852859497,0.7290182113647461,-0.026871753856539726,0.5763049721717834,0.7484395503997803,-0.026186812669038773,0.5609269738197327,0.7470155358314514,-0.018488911911845207,0.552071213722229,0.743183434009552,-0.009829490445554256
